-4.049998,17.806586,-19.6137,3.870639,8.662569,0.28122,-85.0,20.0
-0.434569,11.649582,-19.6137,5.282403,8.662569,-0.916154,-85.0,18.0
11.017481,-1.232478,-19.6137,3.395525,8.533937,0.955809,-85.0,15.0
17.908344,1.306103,-17.755108,-1.385987,7.683043,3.226987,-85.0,13.0
9.538985,4.127814,-14.07563,-0.776646,1.841577,1.637855,-85.0,13.0
6.286895,2.208763,-6.635269,0.627126,-4.734667,-1.320428,-85.0,13.0
2.060914,0.474076,-1.701765,0.813284,-8.218667,-2.219792,-85.0,13.0
1.006813,0.390873,1.470114,0.583982,-8.790723,-2.191295,57.0,13.0
4.18827,1.017587,8.146087,0.354414,-8.790723,-1.707391,65.0,14.0
10.666712,-3.304166,6.936954,-1.603038,-8.790723,-2.043488,54.0,18.0
-2.514638,-6.067815,18.356082,-2.249663,-5.73097,-0.788587,-85.0,20.0
-1.410855,-0.784141,6.509567,-3.306155,6.473683,2.705533,-85.0,18.0
2.764246,6.085173,-7.881515,-2.212645,8.662569,4.535419,-85.0,17.0
2.47154,18.095102,-19.6137,0.610082,8.662569,4.678699,-85.0,18.0
3.37001,19.6137,-19.6137,1.26523,7.574118,-0.378986,-85.0,17.0
7.82046,12.938327,-19.6137,2.598428,4.718633,-0.247424,81.0,15.0
10.026829,8.299325,-19.6137,2.562741,1.940648,-0.199753,-85.0,14.0
8.831463,7.402052,-13.040086,1.078805,-1.72152,-0.335843,-85.0,14.0
7.634899,5.783489,-9.245681,1.643937,-3.608132,-0.738785,-85.0,14.0
3.242513,2.025597,-1.617365,2.126509,-6.092367,-0.773407,-85.0,13.0
1.26959,3.141352,5.20945,2.209867,-8.454627,-0.877271,-85.0,14.0
6.898046,-2.33267,11.698666,0.930731,-8.790723,-1.737219,65.0,15.0
-2.864808,-5.41177,15.818698,-0.335886,-4.970893,-0.523865,61.0,18.0
-1.632928,-6.406611,17.147548,1.54886,-0.272206,0.729703,56.0,17.0
2.697804,-0.260382,1.816693,-1.711963,6.650254,1.260746,57.0,16.0
4.10387,4.908962,-13.043677,-2.424902,8.662569,2.051184,32.0,16.0
6.185735,15.068676,-19.6137,-1.685597,8.662569,1.130249,68.0,16.0
17.242122,15.11776,-19.6137,0.913687,8.436729,2.958271,68.0,15.0
19.6137,9.71437,-19.6137,1.720371,7.626317,4.342869,74.0,14.0
19.6137,9.953802,-19.6137,0.968549,5.319718,3.849112,-85.0,13.0
14.245627,7.783946,-12.509144,1.521962,-2.167074,0.162175,-85.0,14.0
9.390537,3.504092,-3.967993,1.35711,-7.483623,-2.914354,73.0,14.0
4.357669,1.268393,-0.578229,0.475856,-8.790723,-3.608385,42.0,15.0
4.484568,-1.293533,4.081723,-0.368377,-8.790723,-3.76285,68.0,15.0
4.701254,-1.956162,4.291825,-1.038439,-8.790723,-3.671236,66.0,15.0
5.630851,-0.923011,3.795003,-0.965467,-8.790723,-3.768709,52.0,15.0
2.487702,-4.235558,11.813593,1.125944,-7.869255,-3.387605,-85.0,18.0
-5.265117,-5.689512,13.646448,-0.436555,0.259901,-0.918551,-85.0,18.0
-5.032868,2.552947,-4.008696,-1.145233,8.662569,2.849079,-85.0,17.0
-0.820055,10.812766,-19.6137,0.598896,8.662569,4.102648,-85.0,17.0
4.702451,14.183375,-19.6137,-0.105786,8.662569,3.727137,-85.0,15.0
16.177847,12.923961,-19.6137,0.787185,8.662569,2.623506,-85.0,15.0
17.363636,8.227495,-19.6137,2.457012,4.845934,4.159641,-85.0,14.0
10.997727,6.432949,-11.216808,1.506782,-0.774485,1.672211,-85.0,13.0
4.893399,5.05741,-4.482772,1.314765,-5.486755,-0.546768,-85.0,14.0
3.073114,3.414305,0.963116,1.324353,-8.790723,-1.548931,-85.0,14.0
3.050368,2.810337,3.673491,1.434076,-8.790723,-1.925774,-85.0,16.0
3.970387,-1.573669,5.69011,0.846574,-8.790723,-2.575862,52.0,16.0
1.559901,-4.315768,7.551098,-1.988137,-8.790723,-2.836322,61.0,17.0
-5.289659,-5.805038,11.416136,-2.579368,-1.982514,-0.197356,-85.0,18.0
-1.541944,-1.178605,-2.512244,-1.083181,6.15623,2.978245,-85.0,18.0
-0.089188,2.857026,-10.552383,-0.116439,8.088116,3.750307,43.0,18.0
3.009665,11.095895,-19.6137,-0.785701,8.662569,3.717816,62.0,17.0
10.890581,19.6137,-19.6137,-0.097796,8.662569,2.353724,-85.0,14.0
18.321964,13.008959,-19.6137,4.89757,7.110455,0.077219,104.0,11.0
14.865159,7.404446,-19.6137,2.547827,2.910852,0.46578,-85.0,9.0
10.897764,6.907025,-9.831093,1.395993,-3.750081,-0.69937,-85.0,9.0
8.639318,4.064364,-5.766728,1.448458,-6.310483,-2.007001,-85.0,10.0
5.420748,1.494058,-0.372317,0.190361,-8.790723,-2.899707,-85.0,11.0
2.888751,-1.515606,5.053818,-0.970527,-8.479661,-2.409145,-85.0,13.0
4.014083,-2.570306,4.941285,-3.031579,-8.559024,-3.877102,-85.0,15.0
1.903487,-6.107321,7.96771,-1.019264,-7.961934,-4.393763,86.0,16.0
-1.714335,-7.827044,11.020473,0.166392,-5.158648,-2.991055,-85.0,17.0
-4.649776,-3.609443,8.580658,0.529121,2.113756,0.816257,62.0,17.0
-2.858822,2.52661,-6.944137,0.295291,8.662569,3.280252,44.0,15.0
9.737715,9.032586,-19.6137,0.696636,8.662569,4.368436,-85.0,15.0
19.6137,17.008078,-19.6137,1.661514,8.662569,4.409715,-85.0,15.0
19.6137,12.481609,-19.6137,1.234603,6.514164,3.241635,-85.0,14.0
19.6137,11.78546,-19.6137,1.017019,2.67436,2.305786,-85.0,14.0
14.011582,7.654653,-10.993537,1.741144,-3.533296,-0.952107,-85.0,14.0
8.658473,2.634953,-4.834738,1.332342,-7.179486,-2.922876,-85.0,14.0
3.887184,0.460308,-0.538722,-0.327098,-8.106812,-3.065624,-85.0,14.0
0.81407,-1.13431,4.43309,-1.90904,-7.812529,-2.664013,-85.0,14.0
2.51404,0.75062,6.286297,-2.348202,-8.351028,-2.389437,-85.0,14.0
4.722204,-1.853206,4.8928,-1.258952,-8.790723,-3.700532,45.0,15.0
0.15144,-6.345556,11.757326,1.065489,-5.957076,-3.511977,48.0,17.0
-3.842291,-3.423883,9.931655,0.268393,1.2855,-0.20215,59.0,17.0
-3.774052,4.548018,-4.71143,1.071082,8.271078,2.152652,-85.0,17.0
-1.613774,4.809598,-19.6137,4.107665,8.662569,1.637056,-85.0,17.0
7.22128,4.489955,-19.6137,2.521462,8.662569,2.106579,51.0,14.0
17.26427,13.226843,-19.6137,-0.004584,8.662569,3.014464,-85.0,11.0
19.6137,7.999435,-19.6137,1.358974,5.689636,2.401928,39.0,9.0
14.528157,4.928117,-14.618544,1.767776,-2.550308,-0.429587,-85.0,8.0
9.464163,1.676026,-5.550042,1.250582,-7.227689,-2.227781,-85.0,9.0
5.134627,0.212496,-0.934384,-0.57371,-8.439446,-2.350022,-85.0,10.0
3.002482,0.364535,0.672804,-1.444577,-8.135841,-1.959064,-85.0,11.0
3.531029,0.911638,6.82502,-1.938601,-8.259947,-1.45705,-85.0,13.0
5.025087,-1.17262,3.022833,-1.262681,-8.790723,-2.360142,47.0,15.0
0.224467,-3.59388,11.586731,-0.702077,-6.834335,-2.294627,-85.0,17.0
-2.939631,-3.322124,12.944312,-1.025123,0.877231,-0.219993,-85.0,17.0
-0.47228,-0.942166,6.41559,-0.790229,5.314125,1.394172,-85.0,16.0
3.130578,4.642594,-10.606256,1.499059,8.662569,3.776406,-85.0,17.0
8.557313,16.270626,-16.67407,-0.265045,8.662569,5.312008,-85.0,15.0
19.6137,17.058958,-19.6137,3.695401,8.662569,1.973685,-85.0,12.0
19.6137,2.239889,-19.6137,5.003832,6.97037,1.091366,-85.0,10.0
19.6137,5.213639,-19.6137,1.433544,0.550989,2.024019,-85.0,8.0
17.95623,5.128042,-14.783154,1.538474,-2.765761,0.715588,-85.0,8.0
11.575358,2.614601,-3.981161,2.227444,-6.877745,-0.833329,-85.0,8.0
3.760884,1.782574,-0.102357,1.486275,-7.180018,-0.267665,-85.0,9.0
2.470343,2.206967,2.235101,-0.036809,-8.204285,-0.152082,-85.0,12.0
0.169398,4.417527,6.5377,-0.631768,-8.790723,-1.467703,-85.0,14.0
3.314941,-0.007182,1.458143,-1.256289,-8.604565,-1.55985,43.0,16.0
3.181457,-3.584302,15.16804,-2.587357,-8.476997,-2.874406,50.0,18.0
-1.829861,-5.373461,13.976266,-0.764662,0.965649,-1.674634,-85.0,17.0
-0.013168,-1.808313,-7.565464,0.663879,8.662569,1.669814,-85.0,17.0
4.86766,6.391048,-19.6137,-0.896757,8.662569,4.084805,45.0,17.0
15.040543,19.6137,-19.6137,-2.730637,8.662569,2.957738,49.0,14.0
18.900192,16.450201,-19.6137,0.623398,8.662569,2.318836,-85.0,11.0
19.6137,7.932394,-19.6137,3.171815,5.322647,2.568644,-85.0,9.0
14.042109,7.493036,-15.206349,1.27535,-1.076226,0.811996,-85.0,8.0
9.638948,3.323321,-5.868487,1.680955,-7.121694,-1.958798,-85.0,8.0
4.220594,1.322863,0.800901,0.789315,-8.790723,-2.131107,-85.0,10.0
4.439675,-0.125103,3.030615,0.172784,-8.790723,-1.972913,-85.0,12.0
7.263779,-0.353761,9.023607,-0.967332,-8.790723,-2.026176,92.0,15.0
4.079329,-2.795373,14.624529,-1.233652,-8.790723,-3.533549,53.0,18.0
-3.111423,-6.842977,12.57858,-1.05282,0.088125,-2.539908,-85.0,17.0
0.208904,-1.67004,-3.230541,-0.659998,6.632942,1.097225,-85.0,17.0
0.769775,3.141951,-16.1551,0.163197,8.662569,3.154549,61.0,16.0
3.96081,8.838047,-19.14621,-1.487188,8.662569,3.920485,45.0,16.0
19.380254,17.62701,-19.6137,-1.18385,8.662569,5.014529,-85.0,11.0
19.6137,11.041424,-19.6137,4.106333,7.775989,2.282084,92.0,9.0
17.415712,5.149592,-16.649529,2.128906,-0.488724,0.493211,-85.0,8.0
12.537277,3.651343,-7.478071,1.365632,-7.104383,-2.515939,-85.0,8.0
9.716166,0.909843,-1.317476,1.31077,-8.790723,-2.685053,-85.0,10.0
5.794862,0.911638,2.214151,0.664145,-8.790723,-1.947346,-85.0,12.0
4.294219,2.542173,5.686518,-0.448007,-8.790723,-1.222422,54.0,15.0
5.231597,-1.878346,11.476592,-0.653606,-8.790723,-2.721272,39.0,17.0
1.264801,-6.22584,16.947024,-0.392879,-4.619883,-2.459479,48.0,19.0
0.082604,-4.983186,10.28781,1.230608,2.793671,-0.544638,55.0,19.0
0.681185,-2.457174,4.241544,0.118721,5.805486,0.522506,56.0,18.0
2.567313,3.676484,-13.04667,-0.96813,8.662569,2.088735,54.0,19.0
3.873417,6.713683,-19.6137,-0.574509,8.662569,2.413646,47.0,17.0
19.6137,15.751657,-19.6137,-1.470677,8.662569,4.620108,95.0,11.0
19.6137,12.646219,-19.6137,3.995278,8.662569,2.543876,42.0,8.0
19.6137,4.34031,-17.102654,3.524956,-1.833108,0.898018,-85.0,7.0
16.541784,2.760056,-10.060948,2.368594,-5.88517,-0.177915,-85.0,8.0
9.910705,-0.013767,-3.85965,2.333972,-8.790723,-2.81049,-85.0,9.0
6.79928,-0.816464,4.385802,0.201014,-8.790723,-1.722572,-85.0,11.0
8.2676,-0.065245,18.526678,0.838052,-8.790723,-0.893783,61.0,15.0
0.53992,-1.221703,6.688543,1.241527,-8.451431,-1.312439,48.0,19.0
1.276773,-2.904913,15.290152,1.521696,-5.45959,-0.904969,42.0,19.0
0.514181,-2.861216,9.45698,-1.424603,2.351313,-0.087632,55.0,18.0
0.66622,1.330645,-7.312264,-2.732502,8.662569,1.541181,45.0,17.0
9.316912,4.488758,-19.6137,-2.612125,8.662569,3.989462,38.0,16.0
19.6137,14.069645,-15.408072,-1.56522,8.662569,-9.34865,90.0,10.0
19.6137,14.359358,-19.6137,3.631218,8.172006,4.558056,-85.0,7.0
19.6137,6.219854,-17.935878,3.896206,-0.665294,-0.185372,-85.0,7.0
16.595655,4.771288,-7.742046,2.093751,-8.790723,-4.493633,-85.0,8.0
12.620481,-0.669812,-0.602172,2.57153,-8.790723,-4.377251,-85.0,10.0
7.514585,-0.963116,2.565518,0.289965,-8.790723,-1.958798,-85.0,13.0
2.896533,1.011003,6.829808,-0.573178,-8.768619,-1.591542,72.0,15.0
4.97301,-0.623122,6.649635,-0.36385,-8.608827,-1.800337,58.0,17.0
2.334465,-2.241087,10.370415,0.377052,-7.310249,-1.731893,39.0,20.0
0.842203,-2.565518,12.57858,0.621267,-3.252861,-1.502059,53.0,21.0
-0.388479,-1.65747,7.836023,-1.348968,2.978764,-0.487645,57.0,19.0
-1.532965,1.490466,-5.805636,-1.01234,8.131793,1.253289,40.0,19.0
-0.050879,4.035632,-18.160946,-0.401401,8.662569,2.705,35.0,17.0
11.320961,6.666395,-17.126,-1.826747,8.662569,4.412911,41.0,14.0
19.6137,16.762062,-19.6137,-0.48689,8.662569,6.192995,73.0,10.0
19.6137,12.711465,-19.6137,2.933725,6.187389,4.680563,-85.0,8.0
19.6137,7.232054,-12.825793,2.009594,-4.558096,0.111042,-85.0,7.0
13.592576,3.774651,-4.717416,1.888951,-8.790723,-2.828866,-85.0,8.0
11.365256,1.130719,-1.180401,1.839948,-8.790723,-3.405449,-85.0,11.0
6.027111,0.760197,2.937236,-0.253593,-8.790723,-2.499161,-85.0,13.0
6.814245,0.289713,7.543317,-1.000089,-8.790723,-1.733757,51.0,16.0
6.357528,-1.185788,6.954911,-0.465052,-8.790723,-2.285839,44.0,18.0
0.950546,-3.647153,15.241666,0.720871,-5.486489,-1.86239,43.0,21.0
-0.322635,-3.874614,11.295222,-0.342811,1.671664,-0.903637,53.0,20.0
0.665622,-2.725937,6.450308,-1.136445,5.073372,0.039135,55.0,18.0
1.164239,2.386542,-10.429075,-1.419543,8.662569,2.029079,48.0,17.0
10.982164,8.321472,-18.04542,-1.857374,8.662569,3.863759,-85.0,17.0
19.6137,17.945456,-19.6137,0.459078,8.662569,4.199589,-85.0,12.0
19.6137,11.728595,-19.6137,1.556584,7.536833,3.232847,-85.0,9.0
19.6137,8.747063,-18.990578,1.845008,-1.499675,0.471107,-85.0,8.0
17.261278,6.661607,-12.883257,1.803729,-4.936004,-1.215764,-85.0,8.0
12.5277,2.753472,-3.942254,1.375486,-8.714556,-2.549762,-85.0,10.0
6.727451,3.17607,1.842432,0.185567,-8.790723,-1.882364,-85.0,12.0
7.947957,5.466241,7.972499,0.907295,-8.790723,-1.363039,-85.0,15.0
4.710233,1.03315,9.285188,1.696402,-8.790723,-2.575329,54.0,18.0
3.226351,-1.920846,15.147689,1.447659,-8.424799,-3.59134,55.0,20.0
0.052076,-6.45809,15.227899,0.128042,-0.643456,-3.104507,-85.0,20.0
2.144117,-4.6821,3.483142,-0.265578,5.438763,-0.799506,-85.0,19.0
0.117321,-1.548528,-9.429445,-0.62005,8.038847,0.315842,51.0,18.0
7.57145,3.435854,-17.844894,-2.717321,8.662569,1.651704,66.0,17.0
19.6137,12.446293,-19.6137,-0.965734,8.662569,4.79295,42.0,13.0
19.6137,9.400713,-19.6137,-0.260518,8.662569,5.558887,70.0,10.0
19.6137,7.412826,-19.6137,2.376317,2.991015,2.450398,65.0,9.0
17.355854,1.479692,-14.069046,2.616538,-5.641753,-2.719408,56.0,9.0
12.573193,-0.817661,-5.585957,1.07268,-8.284714,-3.234205,50.0,10.0
9.057727,-1.08822,-0.666819,-0.553204,-8.790723,-2.176648,46.0,12.0
5.728419,-0.462703,1.17262,-1.023791,-8.705235,-2.352419,36.0,13.0
4.486364,0.055069,5.214238,-1.883473,-8.127319,-1.705794,36.0,14.0
5.336349,-0.548898,6.316824,-0.618452,-8.790723,-2.193958,36.0,16.0
1.99507,-4.032639,13.230434,-0.284753,-6.664955,-2.160935,45.0,17.0
-0.118519,-4.114046,11.486768,-0.811268,1.09082,-0.561416,-85.0,17.0
5.257336,-1.510219,-0.776958,0.462008,7.258795,1.788859,-85.0,17.0
4.989172,0.355557,-6.89625,1.098779,8.031124,2.442409,42.0,17.0
