8.495659,-4.01528,-2.933046,0.007255,0.160974,-0.132061
8.522595,-4.079329,-2.820513,0.010451,0.153517,-0.125936
8.514215,-4.071547,-2.902519,-0.005527,0.188938,-0.109424
8.782978,-3.997922,-3.109029,-0.091016,0.184144,-0.10756
8.939806,-3.970986,-3.096459,-0.106196,0.154582,-0.104896
9.096036,-4.012288,-3.065931,-0.121376,0.035271,-0.123006
9.51205,-4.407351,-2.411084,0.101799,-0.036102,-0.174406
9.427051,-5.070579,-2.214151,-0.005527,-0.080311,-0.132327
8.866779,-5.345926,-1.64071,-0.436966,-0.051282,0.023203
7.93419,-4.379816,-1.53117,-1.169346,0.228886,0.113485
7.798911,-4.393584,-1.686202,-1.395452,0.35379,0.071407
7.932394,-5.281878,-1.755039,-1.550983,0.557525,0.202436
8.31369,-5.15438,-1.339624,-1.795731,0.704534,0.606444
8.958961,-3.99014,-0.580623,-2.563799,1.060337,0.937213
9.323497,-2.181229,-1.255822,-3.600849,1.700837,1.220578
9.548563,-1.473107,-1.972324,-3.939608,1.8577,1.251738
9.662293,-0.685375,-3.16769,-4.081291,1.631061,1.23416
9.392333,-0.62851,-3.727962,-3.927091,1.215336,1.107392
9.096634,-0.533934,-4.120032,-3.848261,1.124254,1.0757
9.113395,0.270558,-4.645586,-3.893801,1.18098,1.031757
9.079874,1.200154,-5.193887,-3.359563,1.122922,0.868237
9.131352,1.573669,-5.421347,-2.841837,1.02465,0.776356
9.200189,1.765215,-5.87567,-1.613568,0.596674,0.522819
8.882941,0.930793,-6.231826,-0.775459,0.241669,0.164619
8.682416,0.161616,-6.320416,-0.479843,0.143663,-0.050567
8.668649,-0.284325,-5.52969,-0.157862,0.076018,-0.16908
8.794351,-0.417809,-5.149592,0.014979,0.05125,-0.183727
9.00146,-0.688368,-4.836534,0.173706,0.052315,-0.135523
8.799738,-0.787732,-4.9353,0.221377,0.021955,-0.088917
8.542349,-1.027763,-5.312405,0.393952,0.0382,-0.125403
8.255628,-0.970898,-5.031072,0.672257,0.04113,-0.185591
8.151475,-0.908645,-4.668931,0.868268,0.110906,-0.26895
8.205347,-0.942166,-4.490554,0.873861,0.118629,-0.285994
8.251438,-0.812274,-4.856885,0.790769,0.150588,-0.290255
8.116158,-1.390503,-5.192689,0.981455,0.103982,-0.31955
8.176017,-1.775391,-5.105296,1.020337,0.070958,-0.25297
8.40647,-1.824474,-5.199872,0.951893,0.13301,-0.206364
8.468723,-1.966338,-5.459058,0.971867,0.196661,-0.221545
8.599214,-2.039365,-5.610499,1.088515,0.21264,-0.262025
8.583651,-2.124962,-5.402193,1.275206,0.198525,-0.405572
8.590235,-2.436823,-5.533282,1.37694,0.177486,-0.562168
8.649494,-2.630164,-5.202266,1.447248,0.121292,-0.646059
8.590834,-2.205172,-4.644988,1.478674,0.094927,-0.682012
8.60041,-2.126758,-4.500131,1.506638,0.093062,-0.722227
8.719528,-2.07947,-4.221193,1.596654,0.059506,-0.767235
8.77819,-2.212355,-3.871023,1.657109,-0.03983,-0.782948
9.035579,-1.991478,-3.718384,1.580675,-0.055011,-0.733412
9.616202,-1.568282,-3.553775,1.57162,-0.074186,-0.730749
9.924472,-1.35399,-3.420291,1.649119,-0.090698,-0.756582
10.155524,-0.863153,-2.80914,1.948463,-0.153815,-0.849794
10.034611,-0.718895,-2.076477,2.17377,-0.226254,-0.98109
9.893346,-0.761993,-1.797538,2.136752,-0.260876,-1.041811
9.906514,-0.83921,-1.714335,1.993471,-0.253419,-1.069774
9.925071,-1.034347,-1.753243,1.8177,-0.248093,-1.082025
9.813734,-1.048115,-1.82627,1.707443,-0.272594,-1.064981
9.604231,-1.29892,-1.938205,1.488794,-0.315472,-1.052996
9.452191,-1.835249,-2.076477,1.291718,-0.350093,-1.011184
9.44022,-2.285382,-2.058519,1.144709,-0.362078,-0.896134
9.577294,-2.329078,-1.829263,0.842968,-0.124254,-0.673756
9.712574,-1.83884,-2.033978,0.635238,0.024618,-0.555776
9.773031,-1.262407,-2.325487,0.486365,0.115167,-0.456705
9.749087,-1.12174,-2.545764,0.779584,0.064566,-0.484669
9.564725,-1.543141,-2.60263,1.01075,-0.001214,-0.459635
9.304342,-1.536557,-2.716958,0.752686,0.031542,-0.371483
9.314518,-1.44258,-3.002482,0.579311,0.118629,-0.278803
9.391136,-1.416841,-2.985721,0.581708,0.127418,-0.243915
9.601238,-1.510219,-2.844456,0.598753,0.153251,-0.167748
9.583879,-1.325856,-2.770831,0.335362,0.128217,-0.123539
9.62578,-1.23128,-2.882765,0.030425,0.169496,-0.177335
9.341454,-1.339025,-3.37001,-0.045741,0.165235,-0.280934
9.257054,-1.601802,-3.399939,-0.011386,0.127684,-0.344851
9.124169,-1.834052,-3.307159,-0.082494,0.064566,-0.423948
9.027798,-1.929226,-3.379588,-0.251074,0.086937,-0.461765
9.319905,-2.197989,-3.596872,-0.354406,0.208912,-0.387995
9.24628,-1.75444,-3.797397,-0.505144,0.248061,-0.183993
9.152901,-1.276174,-3.877008,-0.509937,0.26404,-0.060421
9.232512,-1.314483,-3.802784,-0.534439,0.246463,-0.015679
9.240294,-0.863752,-3.869227,-0.595959,0.154316,0.056759
9.443213,-0.609355,-4.425308,-0.443624,0.095992,-0.008755
9.037973,-0.486047,-4.700656,-0.271847,-0.124254,-0.05616
8.972728,-0.101758,-6.382668,-0.670795,0.446736,-0.639135
8.894913,0.186158,-7.632505,-1.53314,0.521838,-0.907319
11.322757,2.105209,-12.954489,-2.927858,0.708262,-0.9731
12.728225,6.288092,-14.822659,-5.078128,-0.184975,-1.735575
15.282969,11.143183,-14.098376,-5.666429,-1.875842,-3.261856
15.780389,11.619055,-9.600639,-4.383831,-3.186936,-4.130592
14.703542,11.681307,-6.154609,-3.382733,-2.739518,-4.960712
13.94933,11.374235,-4.995756,-3.272476,-2.452158,-5.386558
11.810001,10.122004,-2.228516,-3.680745,-1.918719,-5.929585
9.202583,9.430044,0.517173,-6.300803,-1.665715,-5.466454
7.897078,8.732697,3.179662,-8.372241,-0.910431,-4.050696
4.995157,5.985211,4.924525,-8.718191,0.43555,-1.565663
4.607277,3.457403,7.312863,-7.652644,2.603663,-2.101232
4.914349,-1.930423,7.956936,-3.218147,6.259173,-2.308962
5.078959,-3.612435,6.666994,0.409399,8.899205,-1.188819
2.594848,-4.316965,2.566715,1.925027,8.50878,0.709776
3.478952,-6.752591,-8.830266,3.341318,8.682155,3.493621
4.055984,-4.866462,-13.214871,3.889138,7.554821,5.080889
5.244167,1.386912,-19.6137,4.62285,2.287008,8.091106
7.251209,10.367422,-19.6137,6.302265,-5.631222,8.536127
1.905283,12.913186,-11.702257,7.762499,-8.503486,6.938739
-0.204116,7.005193,-7.874332,1.784143,-8.503486,2.30024
-2.253058,8.548933,0.064646,-7.266746,-7.045383,0.674089
-2.387739,11.585534,3.342476,-8.718191,-4.90337,0.934284
-3.424481,12.484602,12.078765,-8.718191,-1.233477,0.500182
-2.202179,10.96301,9.580288,-8.718191,4.649801,0.578747
-1.66166,5.723032,4.345697,-6.536496,6.934295,-1.726786
-3.417897,0.588405,-0.21489,-1.497985,6.678627,-0.148839
-4.495941,-1.849016,-2.591256,0.236024,6.251184,0.798993
-2.809738,-1.738279,-10.040596,2.179363,7.051476,4.056622
0.055668,7.587611,-19.6137,2.730646,1.874478,5.540292
2.727733,17.173886,-15.047726,7.860504,-8.034762,4.989808
0.147849,15.403283,-6.042075,8.735101,-8.503486,4.277668
-5.490184,11.510712,-0.426189,1.152432,-8.423324,1.319649
-4.512701,15.035155,-3.134768,-2.538232,-5.336673,0.383268
-4.385204,13.325608,1.523388,-3.204565,-3.461245,-0.674289
-6.961496,5.985211,9.421664,-4.251736,0.308782,-0.929956
-4.486364,7.40684,7.208111,-7.018802,4.982434,-0.602915
-2.300346,4.83833,5.743384,-5.853385,8.949806,0.259429
0.38788,3.360433,0.942764,-4.900758,8.949806,0.511634
-0.302881,-0.756007,-9.428248,-1.438596,8.949806,2.733277
1.124733,1.777785,-19.6137,2.621188,5.331047,4.869697
2.636749,7.342792,-19.6137,4.390352,-2.45642,6.178395
0.638685,12.155383,-12.38464,5.234055,-6.884792,6.833809
0.258586,11.570569,-4.501927,2.215316,-8.503486,3.366852
-0.984067,8.889525,-2.160278,-0.45401,-7.966318,1.419786
-4.086512,10.994136,2.054928,-6.854483,-4.893516,-0.320083
-4.467209,12.604918,4.513899,-8.091806,-0.269931,-1.051665
-5.368672,8.400485,8.084433,-7.947194,1.993789,-1.273509
-4.491751,6.767555,9.028396,-5.809709,6.994749,0.851725
0.445344,6.198305,4.370239,-3.352905,8.949806,0.608042
-1.617365,0.685375,-4.132602,-0.156264,8.294924,1.792367
-1.052903,1.288744,-11.545429,1.704248,6.986493,4.060617
1.797538,5.642822,-19.6137,2.307196,1.44011,5.183156
4.209221,12.203269,-15.667257,4.592756,-5.824571,5.454537
1.853206,16.548368,-8.835653,6.858874,-8.503486,5.717927
0.92361,14.406646,-4.618052,5.837803,-8.503486,3.500811
-3.568141,7.684582,-2.18482,-1.144845,-6.924207,-0.130197
-5.745179,12.443899,1.230083,-6.959679,-2.14083,-1.465526
-4.834139,9.400115,3.761482,-7.614028,1.526398,-2.047436
-5.429727,7.635498,4.710832,-7.41269,3.661753,-1.625585
-4.694072,5.798453,4.175101,-5.952457,5.27512,-0.966176
-2.39133,1.467121,0.524955,-1.964045,7.913288,1.177967
-1.219309,-2.393126,-9.334271,0.723923,7.457348,3.041942
0.744036,1.807115,-18.702662,2.5349,2.720045,4.817498
3.784228,9.499479,-18.822378,6.289215,-4.276186,6.517687
1.210929,12.445096,-12.792273,8.046929,-8.140225,6.536862
0.58601,9.673068,-10.167496,5.505701,-8.503486,4.101896
-2.07947,7.999435,-6.163587,-2.430905,-5.923376,0.863443
-3.305364,10.014857,-0.747029,-7.531203,-4.075114,-0.017277
-5.909191,11.538246,7.287124,-8.419912,-0.778869,0.212024
-4.549215,8.614178,7.24223,-8.578639,2.58502,-0.802389
-5.757151,7.98507,6.131264,-8.135216,3.741116,-0.216218
-5.495571,5.991795,3.550183,-5.212886,5.834392,-0.485468
-2.742697,0.065843,1.831059,-0.877992,8.470429,1.143878
-1.015193,-1.833453,-9.458178,1.312491,8.299985,4.232127
2.870195,2.798365,-19.6137,3.396979,3.913958,6.577342
5.822995,12.423547,-18.674528,5.84233,-4.925474,7.166975
5.213639,14.830441,-15.051317,7.703908,-7.648598,7.947293
1.747257,11.616061,-5.298638,5.748585,-8.503486,4.49898
-1.914261,8.392703,-3.395151,-4.324708,-5.711651,0.285794
-3.04977,13.973273,0.129293,-8.718191,-2.608488,-0.706514
-5.037058,10.162108,6.638861,-8.718191,-0.53998,-1.421583
-5.767327,7.612153,8.45316,-8.718191,0.605729,-1.523051
-6.441928,8.578263,6.890265,-7.068338,3.227651,0.636272
-3.936268,2.779809,5.585358,-1.057225,6.68715,-1.299342
-4.458829,-2.487702,1.858593,0.445618,7.941252,1.596622
-0.529744,-1.699371,-9.758665,1.982552,7.812618,4.211887
2.527807,3.694441,-19.6137,3.751451,2.537083,6.698251
4.34031,7.563668,-19.6137,5.792262,-1.642013,7.458862
6.784316,16.663895,-18.469812,8.735101,-8.503486,-8.837801
2.394922,7.048889,-8.575271,7.280459,-8.503486,4.937343
-3.040192,9.109204,-5.355503,-6.501076,-7.13966,1.4853
-4.996953,9.695814,5.06579,-7.012144,-5.24346,0.312959
-6.46228,7.997041,10.401541,-6.903752,-3.254581,0.501247
-4.460026,10.056758,8.099398,-8.169039,1.731198,0.831484
-4.477984,8.561503,7.147655,-6.10852,3.182909,-0.165351
-4.10387,2.60263,9.361207,-4.155062,7.099147,0.325742
-1.507226,3.43765,0.623122,-3.312957,8.949806,1.252004
-1.679618,-1.817291,-10.707416,0.838973,8.162297,3.251003
-1.060685,2.543969,-15.484092,1.998265,5.896179,4.376739
1.376736,9.72275,-19.6137,4.882779,-1.081675,5.888905
-0.351367,12.282282,-11.038431,5.881213,-7.197718,5.270243
0.496822,13.050261,-5.371665,2.106125,-8.503486,1.463995
-2.704388,11.906972,-0.369923,-1.704383,-7.137796,-0.021272
-3.278427,10.845688,1.585042,-3.124669,-5.965987,-0.713971
-6.901638,7.764193,9.031389,-4.564396,-3.035932,-0.609573
-6.164785,8.433407,7.982675,-6.526909,1.5754,-0.472951
-4.789246,5.553633,7.706131,-5.884811,4.365903,-0.821031
-4.017076,2.067498,7.67261,-4.72259,7.25814,0.430939
-1.759229,3.164098,-1.137902,-3.076731,8.624895,2.002228
-2.447597,0.557278,-5.478811,-1.067878,7.977471,2.490659
-3.314941,2.533194,-9.270822,1.793731,4.415439,3.821993
-0.027534,8.46573,-15.536168,3.089912,-0.750106,5.165846
-0.555483,14.931003,-10.120807,7.133717,-6.932463,5.600746
-1.723913,12.885053,-4.815583,3.947995,-7.936224,2.520487
-1.884332,12.147601,-5.32318,1.163085,-7.077873,0.730549
-3.063537,10.600868,0.917026,-3.511898,-6.854165,-1.095075
-7.367933,7.221879,11.965034,-6.007585,-1.778901,-0.61703
-5.304624,9.421065,10.320732,-8.718191,3.505689,-1.143279
-1.841833,6.686149,7.383496,-7.722953,7.493035,-0.165085
-2.859421,7.136282,0.612348,-5.450976,8.222485,0.229334
-4.337317,-1.080438,-3.786024,0.119376,6.216828,0.841604
-3.665709,0.222073,-8.814104,2.278168,5.33664,4.101364
-0.671009,4.51749,-16.180241,2.829983,1.054212,5.750951
2.212355,11.739369,-14.971706,5.137381,-4.623733,6.252166
1.361173,15.127337,-10.172883,7.231456,-8.503486,6.275069
0.469886,14.440764,-6.338373,6.043935,-8.503486,4.458499
-1.924437,10.391365,-2.093836,-0.721928,-7.255509,0.620026
-3.826129,13.219061,2.024999,-7.012677,-3.934496,-0.907053
-6.188129,12.258938,7.611555,-7.673417,-0.651834,-1.299342
-5.431523,8.596221,7.513986,-6.517854,2.794614,-2.194178
-5.275892,5.616484,7.108148,-5.494919,4.040726,-1.983519
-5.634442,3.569338,4.679705,-3.132658,6.124682,-0.034854
-4.562982,-1.039735,0.417809,-0.514465,7.590241,1.29568
-2.406894,1.054699,-10.38897,0.260526,7.04828,3.943702
0.823048,6.232424,-19.029486,3.117342,2.259577,5.558135
1.336631,16.603437,-14.463511,8.735101,-5.380882,6.59199
-0.017358,16.302351,-11.464621,8.735101,-7.786019,6.215147
-3.723772,7.02315,-5.239379,4.368248,-8.246752,1.357733
-4.719212,8.250839,-6.21327,-4.086618,-5.593672,-0.90146
-9.244484,3.575323,6.802274,-5.256295,-3.527027,-0.482538
-8.375943,7.39427,9.502472,-8.509397,1.945319,0.046372
-6.747802,9.721553,8.869772,-8.718191,3.940324,-0.511035
-3.311349,7.426594,6.523933,-7.975957,8.427019,-0.718498
-1.62814,4.446858,-4.846111,-5.654444,8.34952,-0.493724
-4.599496,1.503036,-8.849421,-1.888677,4.564844,0.941741
-3.473565,2.053132,-10.97977,1.632607,2.036933,3.30986
0.776359,10.438054,-16.636959,4.638563,-3.815451,4.750386
1.984295,17.506098,-14.381505,8.037874,-7.473093,4.745592
-2.437421,17.335502,0.519568,8.735101,-8.503486,5.402071
-8.757239,-6.596361,2.48411,8.735101,-8.503486,0.959052
-7.845001,7.800706,-3.820742,-6.78018,-3.532087,2.380669
-6.443125,9.200788,2.937835,-7.331196,-1.73123,2.520753
-6.458688,9.290574,7.108148,-6.717594,-0.78313,2.748191
-6.529919,11.25392,11.915951,-7.335457,2.579694,2.077064
-3.449622,9.492296,10.493722,-5.741797,8.176412,0.675154
-1.58145,0.974489,-0.717698,-3.268748,8.949806,1.613134
-2.477526,3.20121,-14.153446,0.899428,7.698101,4.254232
-0.997235,10.696043,-19.6137,4.969333,-2.246826,4.369015
0.15144,15.026775,-14.832236,8.226429,-6.703694,5.108054
0.289713,12.666571,-3.833312,8.735101,-8.503486,3.779116
-6.710092,5.16276,5.271702,-2.253269,-6.487974,0.609906
-4.161933,14.964523,1.383919,-8.718191,-0.774608,0.634407
-6.06123,10.445836,8.414252,-7.182323,1.185774,-0.275874
-6.670585,6.469463,11.691483,-5.747656,3.482253,-0.776556
-0.926004,5.636238,6.243199,-4.364922,8.949806,-0.681746
-1.820284,0.284325,-6.68555,-0.408203,8.181206,2.065079
-3.413108,-0.829034,-10.483546,2.236622,4.875108,3.755413
0.008978,5.476417,-19.12885,3.486196,-0.396167,5.096336
1.660463,13.010157,-15.788171,7.327864,-5.700199,6.683604
1.341419,14.071441,-13.375291,8.378231,-7.354048,6.733406
0.274748,13.156809,-9.494092,5.70624,-7.733554,4.449444
-1.947782,10.192636,-6.370697,-0.773062,-5.070352,1.652816
-2.730726,13.698524,-3.674089,-5.554308,-3.094256,-0.752054
-6.104927,6.929173,5.682927,-6.127429,-1.176751,-2.270878
-7.222477,6.521539,9.983132,-7.48939,1.1144,-2.418153
-4.806006,8.207143,7.76539,-8.718191,7.117789,-2.759842
-1.072657,-1.154662,-2.347634,-6.655276,8.491469,-0.675088
-2.993503,-1.392897,-7.569654,-0.633776,7.470664,3.289886
-0.10535,0.002394,-15.918661,2.071237,5.005338,5.414588
4.894596,8.28436,-18.00352,3.512562,-2.097154,6.123799
6.145032,12.93713,-17.853874,5.236984,-5.195256,6.238317
2.531997,14.498229,-14.125912,7.846656,-8.503486,6.655108
-0.02933,7.639688,-4.752733,2.19694,-8.503486,1.847762
-4.386401,9.440819,0.848787,-7.866233,-5.814984,-0.213821
-6.456294,12.169749,8.725514,-8.718191,-1.553062,-0.798128
-5.712258,10.766076,9.283392,-8.718191,1.154615,-1.010385
-5.145401,4.886814,8.369358,-8.456132,3.913958,-1.396549
-4.749739,2.205172,3.489128,-5.112483,5.427455,0.056759
-5.283674,-1.58145,-0.458513,-0.436699,5.699368,1.80595
-3.502297,-2.260241,-3.138958,1.750587,6.155042,4.405768
-0.268762,3.769264,-17.917322,3.268879,3.404221,5.413257
1.094206,11.112057,-18.092108,4.728313,-0.700038,5.645221
-0.357352,15.613385,-14.072039,8.735101,-5.203778,7.046332
