2.556539,17.341488,-5.687117,2.853835,-2.628265,-4.32572
2.631361,6.705303,3.267653,2.880999,-6.199619,-5.818977
2.187214,0.047287,9.341454,1.658057,-7.169557,-6.587311
3.374799,-4.392387,11.850705,1.596537,-6.518138,-6.686382
6.026512,-19.325186,18.303408,-0.060772,-4.765218,-5.048512
8.639917,-19.6143,-19.6143,-1.228054,-2.175787,-1.263836
11.214414,-19.6143,-19.6143,-1.06693,2.93383,4.265768
15.58585,-10.749316,13.351348,-1.343104,5.832726,7.28211
17.543808,-4.546222,9.669477,-2.012899,6.725164,8.857926
19.6137,18.979206,-2.681642,-4.306715,6.933161,-8.490169
15.400888,19.6137,-3.35744,-4.248124,2.944217,6.261838
7.803699,19.6137,-8.349006,-1.038434,1.823542,2.015363
7.089592,19.6137,-8.574672,1.383747,0.803802,-2.554957
3.44184,19.6137,-8.824879,1.797076,-1.635157,-4.463407
3.579514,17.954436,-4.747944,2.4192,-3.076482,-4.648766
4.40376,4.899983,5.395608,3.710054,-6.115728,-5.598996
4.652769,-2.2776,10.509884,0.762156,-6.903503,-6.591305
6.921391,-15.731904,-19.6143,0.243098,-6.345562,-5.799536
7.81627,-19.6143,-19.6143,-2.379089,-3.555592,-2.630325
7.962323,-19.6143,-19.6143,-2.799076,-0.609825,0.095727
10.784633,-19.6143,17.49233,-1.650171,3.707757,5.164599
17.348072,-8.346014,13.110718,-1.359349,6.237,8.447527
19.6137,10.156721,3.244308,-3.116263,7.657818,-8.490169
18.803222,19.6137,-8.562101,-4.330151,4.795142,7.509281
15.141703,19.6137,-2.312318,-2.30452,1.737254,5.448763
9.00146,19.6137,-10.632593,-1.494906,2.364172,1.250491
5.196879,19.6137,-10.661923,-0.001383,0.135072,-3.509448
3.233534,19.6137,-5.488987,1.976043,-2.924147,-5.544134
4.991566,8.207143,3.240717,2.922012,-5.549265,-6.43391
6.083378,3.875213,7.400854,1.810126,-6.678729,-7.388934
7.629512,-5.611696,12.476821,0.807431,-6.412675,-7.782023
9.841867,-19.6143,-19.6143,0.312341,-4.441639,-6.155606
12.248163,-19.6143,-19.6143,-0.79262,-1.580828,-0.901641
11.973414,-19.6143,-19.6143,-1.692782,3.343963,4.650601
19.400606,-11.213815,13.024523,-2.235543,6.150446,8.200382
19.6137,-2.789387,9.636555,-2.353256,6.395726,-8.490169
19.6137,19.6137,-2.45059,-3.986332,6.79494,-8.490169
13.192125,19.6137,-5.630851,-3.416406,4.170621,6.349191
8.455554,19.6137,-9.745496,-2.25312,1.718612,1.762891
6.089363,19.6137,-10.129187,1.127814,0.338274,-2.859361
3.95662,19.6137,-8.854209,0.970418,-1.473235,-3.832494
1.972324,16.541784,-1.288146,1.66072,-4.149752,-4.679393
3.401137,7.03153,6.349148,2.520136,-5.995351,-5.783822
3.049171,0.673403,15.301524,1.903072,-6.563412,-6.739379
4.191263,-7.809087,14.330028,1.834894,-2.925479,-5.727362
5.409375,-15.734298,18.0532,1.031672,-3.564381,-5.384342
4.311578,-19.6143,-19.6143,-1.324728,-2.082841,-1.682226
6.907025,-19.6143,-19.6143,-2.892022,2.127413,2.990894
11.7262,-15.809121,15.485289,-2.705598,4.508315,6.692744
18.921742,-0.506399,10.168693,-3.181246,6.324885,-8.490169
19.6137,19.6137,-7.024945,-5.286773,5.646035,-8.490169
13.753594,19.6137,-3.647153,-5.102746,3.26966,6.816583
7.443952,19.6137,-2.53918,-1.961233,1.646971,2.440942
5.103501,19.6137,-8.05211,0.765885,1.752434,-2.297691
1.318673,19.6137,-6.662205,1.287872,-0.532059,-4.400289
1.505431,10.209396,0.621327,4.257076,-3.204848,-5.289266
0.551891,3.268252,4.00271,3.885825,-4.213403,-5.29619
1.443178,-3.170683,8.544144,0.660422,-5.402256,-6.285303
2.907906,-19.6143,15.900703,1.586151,-3.796346,-5.04798
4.931708,-19.6143,-19.6143,-0.719648,-2.367272,-1.171956
7.920423,-19.6143,-19.6143,-1.058141,2.057104,4.998948
11.406558,-18.870862,18.279464,-1.163338,3.488575,7.127911
17.427682,-5.366278,12.03447,-2.187072,5.707555,-8.490169
19.6137,13.035296,4.425907,-2.386546,6.886821,-8.490169
19.37427,19.6137,-3.381383,-4.770378,3.123983,6.082072
13.010755,19.6137,-4.449252,-2.959934,1.813688,2.874245
12.492983,19.6137,-8.514215,-1.381987,2.320762,0.151654
7.672012,19.6137,-9.595851,1.10491,0.712188,-4.576061
5.174133,19.6137,-5.591943,0.226586,-2.843186,-6.006999
5.825988,6.341964,5.295645,3.11323,-5.040593,-6.725797
4.732381,-4.159538,11.579548,1.961929,-4.606758,-6.980132
5.029876,-18.972024,18.547628,2.400558,-4.734325,-6.243225
5.87986,-19.6143,-19.6143,1.359246,-4.214202,-4.843979
4.225981,-19.6143,-19.6143,-2.44274,-0.871085,0.670979
12.056617,-19.6143,-19.6143,-2.06856,3.487776,6.420565
19.6137,-7.439762,13.859543,-1.396368,5.50382,-8.490169
19.6137,16.380766,0.126899,-1.570808,7.788581,-8.490169
19.6137,19.6137,-10.17827,-2.816653,6.110498,-8.490169
19.6137,19.6137,-8.431611,-0.538817,3.024113,5.190964
16.029398,19.6137,-15.600815,-0.044793,2.853934,-0.614548
9.60004,19.6137,-13.309447,0.416473,-0.47267,-4.235437
5.672153,17.663524,-5.942113,1.229015,-4.36707,-5.610981
5.915775,14.730478,0.706325,1.849541,-6.035299,-6.115657
7.038114,4.167919,10.696641,2.564345,-6.697105,-7.574293
5.848734,-4.056583,13.453705,1.130477,-5.933831,-7.225414
4.588721,-19.6143,-19.6143,0.457752,-3.184874,-5.878632
4.94787,-19.6143,-19.6143,-0.810996,-1.407454,-1.133606
7.245822,-19.6143,-19.6143,-1.756433,2.248056,4.376025
11.083923,-19.6143,17.064944,-2.221694,3.882463,6.391536
19.6137,-6.977658,11.084521,-3.718147,5.380514,-8.490169
19.6137,19.6137,0.267565,-5.052145,5.47559,-8.490169
19.6137,19.6137,1.229485,-3.415608,-0.796781,7.750301
12.214044,19.6137,-1.726906,-0.670379,1.069323,2.203651
9.79458,19.6137,-4.683895,-1.082376,2.034734,-1.608188
5.315997,19.6137,-6.194115,-1.278654,0.495936,-5.452254
6.22584,17.149344,-1.932817,1.306248,-1.798944,-7.767641
8.222706,3.797996,5.405185,4.22565,-3.466108,-8.014254
8.180207,-1.11336,9.249871,3.376089,-5.053643,-7.823302
9.004453,-7.82046,12.66717,3.318031,-5.098918,-7.750331
12.014118,-19.6143,-19.6143,2.356615,-3.111637,-5.420029
8.754845,-19.6143,-19.6143,-1.653101,-0.981874,1.085905
11.328743,-19.6143,-19.6143,-3.04196,3.921612,5.779266
19.6137,-7.401453,18.49675,-4.080875,6.112628,-8.490169
19.6137,3.583105,13.122091,-5.648169,6.397857,-8.490169
19.6137,19.6137,-1.421629,-6.109436,4.532817,-8.490169
9.589267,19.6137,0.50999,-0.630165,1.609953,4.374427
8.145489,19.6137,-9.313919,-1.007807,3.100281,-1.189001
